0,10,20,30,40,50,60,70,80,90,100
2.03381337283632,1.74143947698794,1.93256666376566,1.52061700682742,1.50883228274395,1.84921400927709,1.90816661535037,1.3648950994956,1.07050862902105,1.09796519376219,1.09641812044288
1.97368168497719,1.96288865529135,2.1182257485389,1.68123238237558,1.39777929061796,1.58061136680315,1.47033730848404,1.10122180183408,1.92343155461076,1.09017069686825,1.09778502753356
1.97447131360502,1.70216742269038,1.60419546006698,1.37427981587725,1.47037169598447,1.60132551434333,1.69411241818015,1.63080206228688,1.25867800896044,1.29503143689801,1.09829130572259
1.6655964321389,1.97371232001501,1.73179669844237,1.83419472779159,1.56823462528343,1.68363679157734,1.46506783745011,1.76471688751605,1.25544306848881,1.23742419059634,1.09772938740865
2.05677753786463,1.99090282078048,1.91723285528503,1.73034967807949,1.29858954376235,1.48224602032163,1.45543270852535,1.36673916598598,1.11925704581591,1.0939592779373,1.0953415258577
1.88687523380263,1.97755633558909,1.43958514407663,1.70280007035811,1.20978556762734,1.86173369351552,1.87079901516021,1.41788433636048,1.14035631537962,1.34954158502807,1.09543811583901
1.66979166700024,1.80610104766203,1.86058623536763,1.69353541833392,1.43919077603943,1.7740983290889,1.53532957736983,1.3391103193108,1.40705253568802,1.09320191262089,1.09828727977546
1.96201289146404,1.97149367894546,1.69370861766765,1.71806032437118,1.84455619159155,1.76380336752748,1.55657970008021,1.61916034720354,1.33047811759022,1.09702292547185,1.09522933590696
2.04843422100235,1.9539981945682,1.36132829401859,1.86261526831957,1.21398083042759,1.94877953603717,1.75981094357099,1.94438189278377,1.45732484217742,1.32549568779134,1.09524013339044
1.94717118372699,1.83916184488265,1.78460097655007,1.58574569808373,2.03824075509371,1.4294828228826,1.55666225680532,1.44191429841537,1.05147557069599,1.18293001829501,1.09649295285125
2.13521262870374,1.63257750087002,2.05088342999606,1.53816917086624,1.69057465956824,1.33749309202974,1.48886573474688,1.46184994521296,1.18241450313619,1.098387842349,1.09624925966136
1.80528995986099,1.96258957711921,1.2320690979714,1.65921739924773,1.45517966316456,1.58678245027246,1.76708454376653,1.79495521930111,1.52401745507463,1.40385344615911,1.09346437342758
1.77275003743452,1.90585214182881,1.6171240592817,2.04220309829309,1.41775912865432,1.67066782865574,1.32968327668611,1.68213752365601,1.13221626303261,1.09343487880429,1.09346586201802
1.71930576961753,1.71825227177563,1.81512722283666,1.86627808479252,1.93677284523798,1.7456822312572,1.52742314437877,1.06720026477993,1.76033832364053,1.05437361975651,1.09583023336537
1.96041218444323,1.6486273177093,2.00755427498996,1.82197645826605,1.48285867289397,1.79265271598223,1.62137727602723,1.36349136369987,1.18505761534293,2.23446174149734,1.09643335537563
1.78162476103338,1.93892063232016,2.06292790394774,2.10651468053495,1.72078165676717,1.45558828982188,1.43478434545352,1.69023835910977,1.87849204431024,1.43166272489067,1.09572031316669
1.99709643775632,2.06926432024058,1.67234641465724,1.56071259059646,1.67790356217747,1.82935554968015,1.38387037753368,1.32482058656211,1.30816405144154,1.09058837270988,1.09682189474448
1.92057144121282,1.73149937028752,1.79314581284933,1.59862694992308,1.86938668743461,1.49883157537528,1.53392853418789,1.55980967799247,1.52623145267258,1.0727964685715,1.09362128549558
1.88991960113067,1.92513213160664,1.67506541705518,1.40227412139483,1.68594172035881,1.54949550988664,1.8048080039387,1.07371307526855,1.15309096494388,1.22056741370883,1.09631939883655
1.95136958140184,1.74380776692163,2.10019599400629,1.86143691730788,1.51831496668141,1.9336493918038,1.19742488199374,1.70228871107078,1.50590975432461,1.06035779696215,1.09731128190786
1.94618886706408,1.79046239747261,1.63648152576272,1.76934603780094,1.80800387315138,1.53013864356586,1.68839393450207,1.6198803133724,1.10047607711378,1.05285695214555,1.0957949396775
2.09026579898991,1.65861287633646,1.69764712090412,1.66354777354755,1.42925877600692,1.85144198091135,1.45380143712818,1.96968946888773,1.12025715471481,1.49435669689335,1.09338256086143
1.86455677511562,1.61520530312432,1.61400462089633,1.75538689688811,1.80070498968946,1.61071382922632,1.41955543755375,1.33939085504009,1.55696196960755,1.08718735244224,1.0972981666599
2.05785720412714,1.86367147324298,1.79921031263846,1.99848606392714,1.99447426624761,1.48970021313639,1.52032084357615,1.38743704995238,1.39165913919524,1.17918644566547,1.09609148283883
1.61437986042076,1.61019232696841,1.49519999146515,1.73771789472381,1.481086210121,1.27194546739573,1.05515791807743,1.93402766505843,1.18783498510423,1.24452075058109,1.09250605285278
1.7009660018804,2.0748103662072,1.90532531105434,1.81188559677029,1.76037420108639,1.2777547836666,1.65322819493246,1.40487788508299,1.27160825098967,1.09122152662936,1.09516074035542
1.7483396048252,1.87791446081583,1.65400496798,1.62746911555029,1.78863000748688,1.56912872366727,1.77832036160588,1.53889894170338,1.29084933909364,1.09437503859982,1.09787367424603
2.04784216886991,1.77248820871108,1.49536807270494,1.40274020045184,1.70221870374552,1.27005404883901,1.58633968474663,1.58343298180945,1.10355849500581,1.20011027790529,1.09736247544786
1.7944185368911,1.86444030755476,1.60962631502052,1.87456523763543,1.92264073375397,1.81881663856375,1.35517879000302,1.22961068762876,1.39056183095754,1.0946423212799,1.09813897518711
1.85543816095575,1.76918212165489,1.74298351901182,1.9644574377694,1.53307217906918,1.32772991788159,1.51215789988579,1.16170155655831,1.36731895404121,1.31294117648826,1.09571655337749
1.93865946225714,1.7986337519443,1.63152730461229,1.71795555866201,1.80768359921191,1.29762992246521,1.30570389710918,1.33758998665958,1.31335376539014,1.07476701241006,1.09562465506867
1.95891862547702,1.71083166789641,1.63782126185834,2.00782375696349,1.78154126867142,1.48133881720386,1.65039732361066,1.23944209368361,1.42898607444137,1.08357559676898,1.09659765699233
1.66135476341218,1.99696679647475,1.87966752023307,1.80652195557556,1.50316201190775,1.26684068065495,1.70141468719186,1.4858992028257,1.35703552368039,1.26235155101238,1.09611022137373
1.92091299139504,1.66238136794671,1.57445398081403,1.9931986994464,1.66623052279117,1.48628172395839,1.14816175815824,1.78856805992213,1.6164537616881,1.15208638739735,1.09422519563289
1.97581951948129,1.78979804330278,1.7756889106497,1.65868163066411,1.70472839013326,1.35047728479915,1.50615674800093,1.58079415945312,1.09785787124375,1.0940852606995,1.09697065036553
1.95859200190903,1.83600596907532,1.52004101111713,1.69649772648387,1.73605142526176,1.64802995318028,1.80544435143704,1.54474172036602,1.29287682638506,1.71181948733737,1.09291782728513
1.87202142401954,1.72054186673631,2.15816605285703,1.37300649793518,1.51789712704382,1.41438202703379,1.75435940090307,1.61253271931302,1.09700604970866,1.1773200320282,1.09737129213114
1.99350378795592,1.7895680239007,1.82937251116027,1.55958653120703,1.84196865039058,1.44817800579397,1.35287316188507,1.41057452502364,1.43175763989879,1.0679162035591,1.09639586843512
2.0042882746626,1.7918605265285,1.46240343081225,1.71612909206979,1.66202018924014,1.95007304079425,1.61314026939079,1.49112170768021,1.0936369671841,1.06564425566002,1.09559657633636
1.86297071175905,1.88160827925296,0,1.98345026735953,1.37166523319072,1.56868664314223,1.55456602472931,1.08418112028586,1.24331686256615,1.34761150422538,1.09323652967769
2.1011994912116,1.55337894539766,1.67133809215953,1.52777036302717,2.10816588397754,1.47995095401733,1.30092573659861,1.59639829136802,1.17592172284317,1.3048627125695,0
1.85468584185883,1.55969162434139,1.9160369855613,1.63452132416747,1.36909245196285,2.00416706031344,1.9786773954147,1.45479228502632,1.28586216206993,1.36624573982959,1.09752774986158
1.87048384824202,1.61681724467258,1.37545402026597,1.49084334071344,1.78219579852215,1.76244498125459,1.44418190158409,1.61059077334772,1.27347247413413,1.09523029917616,1.09617854156811
1.61556319379463,1.61524502698997,1.1992787804026,1.45451775025393,1.60323968851239,0,1.58042494255442,1.42187511816666,1.64942637885305,1.31394480134124,1.09821334413465
