0,10,20,30,40,50,60,70,80,90,100
1.99385271098799,1.70710940561661,1.75606754519147,1.29771895392185,1.3571796037345,1.36099275176803,1.1123755213323,0,0,0,0
1.93974462338738,1.89301089585838,1.91899426310918,1.47503734145285,1.15443251702978,0.982089565423005,0.978350167701247,0.728081570337371,0,0,0
1.92241295433249,1.6302944128352,1.55626275204304,1.30695502565694,1.29146119643829,1.04213337675897,0.972153368789397,0,0,0,0
1.63858410056688,1.8886038910173,1.67983089107004,1.7726292197846,1.33695249356829,1.11065495128155,0.882660498195876,0.972362579188202,0,0,0
2.01522339973725,1.90381592632732,1.63818549877617,1.50037336565095,1.05486691949203,1.17481797486782,1.084768169268,0,0,0,0
1.86357320021505,1.90582770033807,1.35982781600241,1.53894394732033,1.09775234366094,1.43970739570389,1.15248402414614,0.779330138244283,0,0,0
1.6502753416961,1.73313526568415,1.70896708707114,1.37254857845273,1.16964203341114,1.1440504908358,1.11867851468729,0,0,0,0
1.92564603076525,1.95616880125735,1.61133384726995,1.47652012298694,1.37240960858534,1.13939031706222,1.0431410607559,0.763804871713802,0,0,0
2.00792919796898,1.89631514083019,1.26331816066239,1.56877934489809,0.981283212156976,1.41946533469128,0.945992196312051,0.9813899709803,0,0,0
1.91064663330036,1.80374504031239,1.66963096555909,1.33019034772089,1.64893314470946,1.14090376918478,0.887655925219577,0,0,0,0
2.09597084363892,1.58672166461554,1.82634646596396,1.37169799694086,1.41098494939385,1.21450273296427,0.946717617179434,0,0,0,0
1.77162695641201,1.82140322730497,1.15544914757962,1.56675894517636,1.12150468628844,1.11917147017454,1.12919146562702,0,0,0,0
1.7499442949675,1.82436420183848,1.50876526499238,1.63432699948328,1.20894020556064,1.03855066387757,1.02180497521053,0,0,0,0
1.68052508124892,1.60589793392901,1.70372522275649,1.65505982944247,1.54670746677193,1.26929861887672,0.956710976531931,0,0,0,0
1.91399175733025,1.5828617290653,1.84277628466461,1.57318687357758,1.20340812057266,1.32781865142367,0.958914572770169,0,0,0,0
1.75195871353269,1.84979917477236,1.91180989217857,1.83720100177863,1.38086613089396,0.984032646940783,1.02177488465411,0.855141203375935,0,0,0
1.96585813621048,1.99483773585404,1.57745841999865,1.41432499086347,1.50121018443532,1.28579281436462,0.879964796940735,0,0,0,0
1.89113878614221,1.65286777699063,1.74725115441964,1.56265214968475,1.52390383473219,0.992742849438662,0.93500846097606,0.988285597450034,0,0,0
1.85308273596487,1.85544438278181,1.54944793807906,1.21249257444761,1.38405288740788,1.15049520946381,0.91957647589227,0,0,0,0
1.9226826364699,1.69280847950418,1.93179243257183,1.60186015976019,1.17281107445416,0.837761783465006,0.836053012078969,0.737759098337838,0,0,0
1.91025198856267,1.67762764084191,1.52222574536987,1.43786794201792,1.51859772928946,1.25471268772518,1.09469285769313,0.929190897219896,0,0,0
2.04140382251297,1.5736377751946,1.55607656234313,1.42269063732502,1.18397516146938,1.56903029802215,1.18865621653018,0,0,0,0
1.83286845034792,1.56300213588949,1.80377238417835,1.53993676445392,1.54287231438967,1.01221569274783,0.888553498478013,0.836188009710079,0,0,0
2.02675418558891,1.817340840503,1.6765509100081,1.76054053760335,1.63714265281861,1.13364585124191,0.976971874202385,0.848843087147795,0,0,0
1.59124070501205,1.55238708709608,1.38942359307772,1.63669869044381,1.38177292598377,1.08831536098255,0,0.901493066303665,0,0,0
1.67683636432664,1.94255635660963,1.80184216708735,1.58758552271051,1.2201358407123,1.00702985829063,0.990220140777393,0,0,0,0
1.71836753399434,1.81665540891989,1.56752716199091,1.48323543476736,1.38987905780428,1.21360912831301,1.07763204441146,0,0,0,0
2.00614858490006,1.71091329461408,1.47797495036634,1.3615278937276,1.44156368599455,0.969577225351086,0.979575454767069,0.744671341585772,0,0,0
1.77100324232581,1.78383759278344,1.52170783627839,1.64470606834725,1.62027300792572,1.22169896990135,0.828975203102031,0,0,0,0
1.81953931623428,1.70650959399253,1.54579560173715,1.78626694260397,1.29902220236558,1.03564669221919,1.04218636728897,0,0,0,0
1.89914420555602,1.68905931337923,1.47580464495244,1.51307070336335,1.52215953431316,1.1315819735628,0.951102332718591,0,0,0,0
1.93518585412713,1.67201537807384,1.59770771561903,1.80292133296591,1.21492427285865,1.13829173935448,1.32143837906429,0,0,0,0
1.64362221695042,1.93493507846661,1.73007323674073,1.57243458508827,1.22635607944531,0.931682725748487,0.865274379134967,0.823000900011251,0,0,0
1.88689332126024,1.59544883080826,1.4928042213797,1.9560723188519,1.405012486123,1.05568945038408,0,0.76324706120764,0,0,0
1.9326242426414,1.72498813834405,1.59445282747201,1.47683893292078,1.35947258521464,1.29754876093251,1.08080956909191,0,0,0,0
1.93441627215378,1.81830309537453,1.42049838644443,1.41008691903765,1.46551071289523,1.27493976385549,0.936037258200687,0,0,0,0
1.84036027438992,1.66641148493653,2.01810289664188,1.22831405126774,1.28171536873395,1.00218566090503,1.0435573575669,0,0,0,0
1.95682581882785,1.72397365647363,1.70630923982154,1.437088104598,1.53036120884858,1.13481871216868,0.836402529544294,0.989796923828415,0,0,0
1.96598830585803,1.73963463101147,1.38494966265447,1.52081942423801,1.40668048344019,1.47970461155408,1.08229890738396,0,0,0,0
1.82978104049844,1.77984290122223,0,1.58612331806036,1.08137181567435,0.884264468194348,0.961336244233719,0,0,0,0
2.05801310039178,1.50224012066467,1.60581184699453,1.38559486743785,1.58486023537395,1.12143815864321,0.819741891387984,0.833654956398976,0,0,0
1.81500035459178,1.50312486885321,1.77780411724253,1.42091150418953,1.2780425197897,1.28486692629606,1.03916787690928,0,0,0,0
1.84503440031047,1.5320064717993,1.29464701998088,1.36734324657237,1.47007450766069,1.2300349496883,1.06104324493865,0,0,0,0
1.57575395460379,1.54848793671749,1.14278490325845,1.33147939625539,1.47717719803752,0,1.0042448675765,0.729334469993202,0,0,0
1.63234442226303,1.83681135120151,1.75070713575302,1.42898925853269,0,1.19559923657935,0.71061942207794,0,0,0,0
1.79653290136969,1.76169022510596,1.60757080985438,1.65339014335006,1.10298438390007,0,0.984787911257584,0.887997491182547,0,0,0
1.69751865365727,1.75198034189966,1.49204860779027,1.40445379709672,1.17603593163534,0,0.834310944966583,0,0,0,0
1.90529987583642,1.85665202009362,1.55432377985778,1.51807996532686,1.2020934556911,1.09595727709341,0.919714609222782,0.847801972037599,0,0,0
0,1.8952684629468,1.77006173443153,1.51638272271686,1.43929091493578,1.45217077312029,0.925469483248331,0.775305462572545,0,0,0
1.7673939589779,1.64581302883469,1.50157428619116,1.25477492743537,1.37279127994051,1.00318841365608,0.99314714298224,0,0,0,0
